analytic_commander_id,commander_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier,stability_category,known_outcome_count,engagement_count,battle_count,broad_page_contribution_share,battle_siege_page_contribution_share,siege_row_share,provisional_role_category,strict_eligibility,exclude_from_headline_ranking,weak_battle_siege_support,recommended_action,rationale
acmd_f98294198312,Hosokawa Tadaoki,575,45.20457357075913,"Tier D, strong but narrow-category performer",model_sensitive,5,5,5,0.0,1.0,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_adda9cf3672c,Ernst von Mansfeld,576,45.14466729147141,Unclassified,model_sensitive,4,7,6,0.0,1.0,0.285714,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_b77a53b8c4df,Kōriki Kiyonaga,577,45.14026241799437,"Tier D, strong but narrow-category performer",moderately_stable,4,5,5,0.0,1.0,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_0ddf92d98a7a,Tang Enbo,578,45.00723523898782,Unclassified,model_sensitive,5,6,4,0.376872,0.623128,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_b3c81892eaf0,Ptolemy I Soter,579,45.00547328959699,Unclassified,model_sensitive,3,5,4,0.076209,0.923791,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_275dea8aea94,Louis XV,580,44.96230552952202,"Tier D, strong but narrow-category performer",model_sensitive,4,5,4,0.0,1.0,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_bfaf5b38f249,Xue Rengui,581,44.92999999999999,Unclassified,model_sensitive,6,6,4,0.136608,0.863392,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_baa18db857c3,Ivan Bohun,582,44.85923149015933,Unclassified,model_sensitive,5,10,10,0.0,1.0,0.3,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_5c6db4353382,Selim I Giray,583,44.84161199625117,Unclassified,model_sensitive,4,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_07f92410e459,Shahrbaraz,584,44.78350515463918,Unclassified,model_sensitive,9,9,9,0.0,1.0,0.222222,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_0fe267c81802,John of Gaunt,585,44.74382380506092,"Tier D, strong but narrow-category performer",model_sensitive,4,5,3,0.195267,0.804733,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_60807c1bc324,Ludwig von Benedek,586,44.73677600749765,Unclassified,model_sensitive,3,5,4,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_84da4630153d,August von Mackensen,587,44.72620431115276,Unclassified,model_sensitive,5,15,11,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_e05038b5b56b,Grand Duke Konstantin Pavlovich of Russia,588,44.71545454545454,Unclassified,model_sensitive,7,7,7,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_281dae5c3ec1,Joseph François Dupleix,589,44.71034676663542,"Tier D, strong but narrow-category performer",model_sensitive,5,7,6,0.006959,0.993041,0.571429,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_803116987d56,Hoàng Cầm,590,44.66541705716963,Unclassified,model_sensitive,4,9,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_00943b46b5e7,Abraham Duquesne,591,44.66277413308341,Unclassified,model_sensitive,5,6,3,0.222258,0.777742,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_84c54e0ffb4a,Ferrante Gonzaga,592,44.65836925960637,"Tier D, strong but narrow-category performer",model_sensitive,4,6,5,0.0,1.0,0.5,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_2ae9aa2b8157,Cristóvão da Gama,593,44.60374882849109,Unclassified,model_sensitive,5,7,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_ba212b09b6ad,Occhiali,594,44.58789128397376,Unclassified,model_sensitive,5,5,4,0.061852,0.938148,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_3b5bf8617a1a,Federico Gravina,595,44.58524835988753,Unclassified,model_sensitive,4,6,4,0.217862,0.782138,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_2082d8558a5e,Kuroda Nagamasa,596,44.50772258669166,"Tier D, strong but narrow-category performer",model_sensitive,5,5,5,0.0,1.0,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_92eb8ef70ed0,Harukichi Hyakutake,597,44.48266166822868,Unclassified,model_sensitive,11,11,9,0.079462,0.920538,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_f4a6bb7ad198,Stephen Decatur,598,44.43900656044986,Unclassified,model_sensitive,3,6,3,0.110117,0.889883,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_e414005c045d,Paul Grenier,599,44.396719775070295,Unclassified,model_sensitive,4,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_08fac78eeb32,François Séverin Marceau,600,44.33505154639175,Unclassified,model_sensitive,4,8,7,0.061335,0.938665,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_cc05fe0d4f18,"Nizam Ali Khan, Asaf Jah II",601,44.24254920337394,Unclassified,model_sensitive,4,6,4,0.058499,0.941501,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_f82474e58fa8,Constantine V,602,44.24078725398313,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_1f9499464e2e,Paul von Plehwe,603,44.23617619493909,Unclassified,model_sensitive,7,9,8,0.149535,0.850465,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_497b09d833aa,Tadeusz Kościuszko,604,44.17244611059044,Unclassified,model_sensitive,7,8,8,0.0,1.0,0.25,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_ab48ee2ee7fb,Peter Ernst I von Mansfeld-Vorderort,605,44.087497656982194,"Tier D, strong but narrow-category performer",model_sensitive,5,5,5,0.0,1.0,0.8,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_4683a5b133b1,Shavendra Silva,606,44.04521087160262,Unclassified,model_sensitive,4,6,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_325923f428be,James Wilkinson,607,44.03023430178068,Unclassified,model_sensitive,5,5,4,0.044372,0.955628,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_561f94dd5b60,Yi Sun-sin,608,44.01437675726336,Unclassified,model_sensitive,5,7,7,0.0,1.0,0.142857,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_f24c208b6b23,Johann Maria Philipp Frimont,609,43.999400187441424,Unclassified,model_sensitive,3,5,4,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_72da00506476,Kaloyan of Bulgaria,610,43.99323336457357,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_d2d76819b2bb,Aleksey Kuropatkin,611,43.84,Unclassified,model_sensitive,6,7,5,0.075808,0.924192,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_61240df66373,Leonid Govorov,612,43.66181818181818,Unclassified,model_sensitive,6,10,7,0.283317,0.716683,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_5848bc7bb879,"Frederick III, German Emperor",613,43.63908153701967,Unclassified,model_sensitive,3,6,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_9ff2a49c101f,Gonzalo Fernández de Córdoba,614,43.604723523898784,Unclassified,moderately_stable,5,5,5,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_fc455492b631,Michael Jones,615,43.52543580131209,"Tier D, strong but narrow-category performer",model_sensitive,3,7,7,0.0,1.0,0.428571,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_93904db123cd,Chagatai Khan,616,43.50869728209934,"Tier D, strong but narrow-category performer",model_sensitive,5,5,4,0.053731,0.946269,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_b4d742962b67,Harry Crerar,617,43.49004686035614,Unclassified,model_sensitive,4,5,2,0.675632,0.324368,0.2,high_level_mixed_case,ambiguous_requires_review,False,True,add_high_level_page_caveat,Broad-page share is high enough to require caveat or additional role verification.
acmd_368a0286d15d,Charles Emmanuel III,618,43.48226804123711,Unclassified,model_sensitive,5,8,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_e71224c7b194,Abu Ayyub al-Masri,619,43.4509090909091,"Tier E, historically important but scoring-sensitive",model_sensitive,6,10,4,0.097746,0.902254,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_779f0941e171,Alexandros Papagos,620,43.40296157450796,"Tier E, historically important but scoring-sensitive",model_sensitive,3,5,1,0.55789,0.44211,0.0,high_level_mixed_case,ambiguous_requires_review,False,False,add_high_level_page_caveat,Broad-page share is high enough to require caveat or additional role verification.
acmd_27ceeb8cfdb9,"Charles Louis Auguste Fouquet, duc de Belle-Isle",621,43.38888472352389,"Tier D, strong but narrow-category performer",model_sensitive,3,5,4,0.0,1.0,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_f926ccaefc32,Scipio Aemilianus,622,43.30818181818181,Unclassified,model_sensitive,7,7,5,0.070251,0.929749,0.285714,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_9d95d9a75090,Shuja-ud-Daula,623,43.27259606373008,Unclassified,model_sensitive,4,5,3,0.153242,0.846758,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_46e665383a2d,Johannes Blaskowitz,624,43.24176194939081,Unclassified,model_sensitive,5,7,3,0.375243,0.624757,0.142857,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
