analytic_commander_id,display_name,canonical_wikipedia_url,battle_id,battle_name,wikipedia_title,side,belligerent,old_outcome_category,new_outcome_category,page_result_raw,page_result_type,override_justification,override_evidence_basis,override_source
acmd_b35177a2a7fb,Murad II,https://en.wikipedia.org/wiki/Murad_II,battle_48066312,Skanderbeg's rebellion,Skanderbeg's rebellion,side_b,20px Ottoman Empire 20px Republic of Venice (1447–48),unknown,victory,Ottoman victory Death of Skanderbeg End of Skanderbeg's rebellion,victory,Retained page result begins with `ottoman` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Ottoman victory Death of Skanderbeg End of Skanderbeg's rebellion,top200_full_audit_auto
acmd_43662621969c,Murad IV,https://en.wikipedia.org/wiki/Murad_IV,battle_55575146,Cossack raids on Istanbul (1624),Cossack raids on Istanbul (1624),side_b,Ottoman Empire Ottoman Empire,unknown,defeat,Cossack victory,victory,Retained page result begins with `cossack` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Cossack victory,full_population_auto
acmd_c60d8ea62499,Murakami Yoshikiyo,https://en.wikipedia.org/wiki/Murakami_Yoshikiyo,battle_352041,Battles of Kawanakajima,Battles of Kawanakajima,side_b,Uesugi clan,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_f10aa4b2f7e6,Nabeshima Naoshige,https://en.wikipedia.org/wiki/Nabeshima_Naoshige,battle_5756475,Siege of Ulsan,Siege of Ulsan,side_b,Japanese army,unknown,victory,Japanese Victory Withdrawal of Korean and Ming Forces,victory,Retained page result begins with `japanese` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Japanese Victory Withdrawal of Korean and Ming Forces,full_population_auto
acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,battle_48562032,Siege of Mosul (1743),Siege of Mosul (1743),side_a,border|25px Afsharid Iran,unknown,defeat,Ottoman victory Siege suspended Negotiated Persian withdrawal,victory,Retained page result states Ottoman victory and negotiated Persian withdrawal.,page_result_raw=Ottoman victory Siege suspended Negotiated Persian withdrawal,prior_outcome_audit
acmd_dba8ec42eadd,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,battle_1239802,Battle of Heilsberg,Battle of Heilsberg,side_a,France French Empire,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_dba8ec42eadd,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,battle_13067106,Battle of Znaim,Battle of Znaim,side_a,France French Empire,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_41cda3c3d34b,Nasir Khan I Ahmadzai,https://en.wikipedia.org/wiki/Nasir_Khan_I_Ahmadzai,battle_73239030,Battle of Qarawal,Battle of Qarawal,side_a,Durrani Empire Khanate of Kalat,unknown,victory,Afghan victory,victory,Retained page result begins with `afghan` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Afghan victory,full_population_auto
acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,battle_13220014,Battle of Anthony's Hill,Battle of Anthony's Hill,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,battle_1615900,Battle of Brentwood,Battle of Brentwood,side_b,CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,battle_1316660,Battle of Day's Gap,Battle of Day's Gap,side_b,CSA CSA (Confederacy),unknown,defeat,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,battle_4107446,Battle of Paducah,Battle of Paducah,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,battle_38574359,Battle of Sulphur Creek Trestle,Battle of Sulphur Creek Trestle,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,battle_1615913,First Battle of Murfreesboro,First Battle of Murfreesboro,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_44e3aa2ac07c,Nathanael Greene,https://en.wikipedia.org/wiki/Nathanael_Greene,battle_3723555,Battle of Rhode Island,Battle of Rhode Island,side_b,United States Kingdom of France,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_d90e47928466,Nathaniel P. Banks,https://en.wikipedia.org/wiki/Nathaniel_P._Banks,battle_5633182,Battle of Fort Bisland,Battle of Fort Bisland,side_a,USA United States (Union),unknown,victory,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_d90e47928466,Nathaniel P. Banks,https://en.wikipedia.org/wiki/Nathaniel_P._Banks,battle_5659340,Battle of Irish Bend,Battle of Irish Bend,side_a,USA United States (Union),unknown,victory,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_d90e47928466,Nathaniel P. Banks,https://en.wikipedia.org/wiki/Nathaniel_P._Banks,battle_43827443,Battle of Mustang Island,Battle of Mustang Island,side_a,USA United States (Union),unknown,victory,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_d90e47928466,Nathaniel P. Banks,https://en.wikipedia.org/wiki/Nathaniel_P._Banks,battle_5660493,Battle of Vermilion Bayou,Battle of Vermilion Bayou,side_a,USA United States (Union),unknown,victory,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_0a7b0f37658a,Neil Ritchie,https://en.wikipedia.org/wiki/Neil_Ritchie,battle_1067633,Battle of Gazala,Battle of Gazala,side_b,United Kingdom British India Union of South Africa Free French Forces Supported by: United StatesA volunteer squadron of three M3 Grants from the American 1st Armored Division under Major Henry Cabot Lodge Jr. were placed under British command and achieved a number of victories during fighting near Acroma on 11 June.Yeide 2006 Time recorded these as the first Americans to engage German land forces in the war.Time 1942,unknown,victory,Axis victory,victory,Retained page result begins with `axis` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Axis victory,full_population_auto
acmd_0ad1185a6a66,Nguyễn Văn Toàn,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_V%C4%83n_To%C3%A0n_(general),battle_55554533,Operation Hood River,Operation Hood River,side_a,United States Third Republic of Korea South Vietnam,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_41132d10dbaa,Nicholas I of Russia,https://en.wikipedia.org/wiki/Nicholas_I_of_Russia,battle_404204,November Uprising,November Uprising,side_b,Russian Empire Russian Empire Royal Standard of the Tsar of Poland (1815–1830).svg Congress Poland Royal Standard of the Tsar of Poland (1815–1830).svg Polish Loyalists,unknown,victory,Russian victory Polish autonomy decreased,victory,Retained page result begins with `russian` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Russian victory Polish autonomy decreased,full_population_auto
acmd_3dd06f44a6e4,Nicolas Oudinot,https://en.wikipedia.org/wiki/Nicolas_Oudinot,battle_21905302,Battle of Ostrołęka (1807),Battle of Ostrołęka (1807),side_a,France French Empire,unknown,victory,French victoryBodart 1908,unknown,Retained page result begins with `french` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=French victoryBodart 1908,full_population_auto
acmd_3dd06f44a6e4,Nicolas Oudinot,https://en.wikipedia.org/wiki/Nicolas_Oudinot,battle_67348275,Battle of Swolna,Battle of Swolna,side_b,First French Empire French Empire,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_19cb49ade6d8,Niels Juel,https://en.wikipedia.org/wiki/Niels_Juel,battle_38928141,Battle of Møn (1657),Battle of Møn (1657),side_b,Denmark–Norway,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_bacdcb56b57f,Nikolai Ruzsky,https://en.wikipedia.org/wiki/Nikolai_Ruzsky,battle_71409458,First Battle of Przasnysz,First Battle of Przasnysz,side_b,Flag_of_Russia_(1914-1917).svg Russian Empire,unknown,victory,Russian victory German plans to encircle Russians in Poland failОлейников 2016,victory,Retained page result begins with `russian` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Russian victory German plans to encircle Russians in Poland failОлейников 2016,full_population_auto
acmd_b0bb8531c63e,Nikolai Vatutin,https://en.wikipedia.org/wiki/Nikolai_Vatutin,battle_262120,Operation Uranus,Operation Uranus,side_a,USSR,unknown,victory,Soviet victory,victory,Retained page result begins with `soviet` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Soviet victory,top200_full_audit_auto
acmd_52ad45bc1e43,Nikolai Yudenich,https://en.wikipedia.org/wiki/Nikolai_Yudenich,battle_1647415,Allied intervention in the Russian Civil War,Allied intervention in the Russian Civil War,side_a,Allied Powers:Russian Empire White movement First Czechoslovak Republic Czechoslovak Legion (1918–1919) United Kingdom of Great Britain and Ireland (1918–1920) Canada (1918–1919) Australia (1918–1919) British Raj Union of South Africa Empire of Japan United States (1918–1920) French Third Republic (1918–1920) Second Polish Republic Kingdom of Greece Estonia Kingdom of Romania Kingdom of Serbia Kingdom of Italy Ukrainian People's Republic (1918–1921),unknown,defeat,Bolshevik victory,victory,Retained page result begins with `bolshevik` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Bolshevik victory,top200_full_audit_auto
acmd_52ad45bc1e43,Nikolai Yudenich,https://en.wikipedia.org/wiki/Nikolai_Yudenich,battle_64656825,Battle of Petrograd,Battle of Petrograd,side_a,Russia Northwest Russia Estonia British Empire Ingria North Ingria Finland,victory,defeat,Soviet victory Red Army defends Petrograd from the White Army Dissolution of the Northwest Army,victory,Retained page result begins with `soviet` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Soviet victory Red Army defends Petrograd from the White Army Dissolution of the Northwest Army,top200_full_audit_auto
acmd_b9d82739fa24,Nikolay Kamensky,https://en.wikipedia.org/wiki/Nikolay_Kamensky,battle_1239802,Battle of Heilsberg,Battle of Heilsberg,side_b,Russia Russian Empire Prussia Kingdom of Prussia,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_85bb31d2857d,"Noël Édouard, vicomte de Curières de Castelnau",https://en.wikipedia.org/wiki/No%C3%ABl_%C3%89douard%2C_vicomte_de_Curi%C3%A8res_de_Castelnau,battle_4320523,Battle of Albert (1914),Battle of Albert (1914),side_a,French Third Republic,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_340c67e60316,Nureddin Pasha,https://en.wikipedia.org/wiki/Nureddin_Pasha,battle_2468341,Battle of Ctesiphon (1915),Battle of Ctesiphon (1915),side_b,Flag of the Ottoman Empire (1844–1922).svg Ottoman Empire,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_718595e85007,Oda Nagamasu,https://en.wikipedia.org/wiki/Oda_Nagamasu,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_b,Forces of Tokugawa Ieyasu and Oda Nobukatsu,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_b30829532def,Oku Yasukata,https://en.wikipedia.org/wiki/Oku_Yasukata,battle_1560378,Battle of Sandepu,Battle of Sandepu,side_a,Empire of Japan,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_e937740ee26e,Oskar Potiorek,https://en.wikipedia.org/wiki/Oskar_Potiorek,battle_2167279,Battle of Kolubara,Battle of Kolubara,side_b,Austria-Hungary,unknown,defeat,Serbian victory Liberation of Belgrade Withdrawal of Austrian troops from Serbia,victory,Retained page result begins with `serbian` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Serbian victory Liberation of Belgrade Withdrawal of Austrian troops from Serbia,full_population_auto
acmd_b6552744f0c3,Owen Roe O'Neill,https://en.wikipedia.org/wiki/Owen_Roe_O%27Neill,battle_59677362,Battle of Clones,Battle of Clones,side_a,Green harp flag of Ireland 17th century.svg Irish Confederates,unknown,defeat,Royalist victory,victory,Retained page result begins with `royalist` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Royalist victory,full_population_auto
acmd_ed754e5e4fb9,P. G. T. Beauregard,https://en.wikipedia.org/wiki/P._G._T._Beauregard,battle_1349720,Battle of Blackburn's Ford,Battle of Blackburn's Ford,side_b,CSA (Confederacy) (Army of the Potomac),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_ed754e5e4fb9,P. G. T. Beauregard,https://en.wikipedia.org/wiki/P._G._T._Beauregard,battle_3974765,Battle of Chester Station,Battle of Chester Station,side_b,CSA CSA (Confederacy),unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
