analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_babd2d4feffc,Piet Joubert,hierarchical_trust_v2,634,582.5,257-877,214-935,256.9,877.0,620.1,721.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.453258,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6e0857de9b41,Toghtekin,hierarchical_trust_v2,635,634.0,389-863,349-919,388.9,862.6,473.7,570.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_11ca51b51e37,Banda Singh Bahadur,hierarchical_trust_v2,636,630.0,396-895,341-943,395.6,895.3,499.7,602.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bf9d451eec6a,Alexander II of Russia,hierarchical_trust_v2,637,769.0,395-1000,328-1022,395.0,1000.0,605.0,693.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.117332,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e54f01d432b4,Honda Shigetsugu,hierarchical_trust_v2,638,529.5,243-884,176-964,242.7,883.5,640.8,788.1,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_30b4f724ca3c,Johan August Sandels,hierarchical_trust_v2,639,510.0,248-833,207-872,248.2,833.4,585.2,665.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.032302,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_65fd66464509,Charles de Lambert,hierarchical_trust_v2,640,534.0,292-822,260-885,291.8,821.8,530.0,624.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bed603e04141,Takeo Takagi,hierarchical_trust_v2,641,551.0,264-920,184-960,263.6,920.4,656.8,776.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1b257efef111,Carl Johan Adlercreutz,hierarchical_trust_v2,642,663.0,346-934,253-992,345.9,934.3,588.4,738.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.027269,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f5f58fae036d,George Alan Vasey,hierarchical_trust_v2,643,494.5,243-832,201-905,243.4,832.5,589.1,704.45,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8bba9234966d,Sakuma Nobumori,hierarchical_trust_v2,644,637.5,456-891,420-954,455.7,891.1,435.4,534.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b7820d1c3d5d,Bernardo de Gálvez,hierarchical_trust_v2,645,532.5,286-914,243-964,285.7,913.8,628.1,721.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.066737,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6fec6315e645,Alexander Ivanovich Ostermann-Tolstoy,hierarchical_trust_v2,646,522.0,230-864,189-943,230.2,863.6,633.4,753.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_da9e0de61de6,Charles de Bonchamps,hierarchical_trust_v2,647,695.0,454-960,380-992,453.5,960.2,506.7,612.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.067684,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_31f356676b93,Hatazō Adachi,hierarchical_trust_v2,648,641.0,538-856,509-900,537.5,856.2,318.7,391.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.028382,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6a405c61409d,Douglas H. Cooper,hierarchical_trust_v2,649,642.0,416-884,326-952,415.7,884.1,468.4,625.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a7d47de01e6e,Domenico Pino,hierarchical_trust_v2,650,569.5,269-867,220-903,268.7,866.7,598.0,683.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4394dbcec582,Wakisaka Yasuharu,hierarchical_trust_v2,651,645.0,443-888,404-954,443.2,887.5,444.3,550.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_477e01b9d349,Alfonso Ferrero La Marmora,hierarchical_trust_v2,652,691.0,371-939,288-964,371.0,938.6,567.6,675.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.074403,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3ee09364f977,György Klapka,hierarchical_trust_v2,653,578.5,365-870,328-957,364.7,870.1,505.4,629.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f75a4bd7f76d,Yashwantrao Holkar,hierarchical_trust_v2,654,660.0,366-938,302-994,365.8,938.1,572.3,692.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.03456,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1f69ae3115fc,Joaquín Blake,hierarchical_trust_v2,655,661.5,587-804,557-851,586.7,804.2,217.5,294.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_157403ca1692,John Sullivan,hierarchical_trust_v2,656,669.0,436-936,367-966,436.1,935.6,499.5,599.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b0f9189c5694,Sergey Kamenev,hierarchical_trust_v2,657,655.0,346-970,301-1015,345.6,970.4,624.8,713.8,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.148699,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9eebcf4a735d,"Prince William, Duke of Cumberland",hierarchical_trust_v2,658,632.5,368-875,327-930,368.0,875.0,507.0,602.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_20ca8dc9074d,Taira no Shigehira,hierarchical_trust_v2,659,608.0,328-884,299-952,328.5,884.1,555.6,653.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_59bffde0b3a0,Jonas Savimbi,hierarchical_trust_v2,660,642.0,385-910,331-961,384.8,910.2,525.4,630.35,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",ambiguous_requires_review,1.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_359837fa6423,Giorgio Basta,hierarchical_trust_v2,661,636.0,280-964,240-1000,280.4,963.6,683.2,760.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d27ad34a2b9a,Tachibana Muneshige,hierarchical_trust_v2,662,578.0,306-922,243-979,305.6,921.7,616.1,735.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fbe5b221cce5,George Rooke,hierarchical_trust_v2,663,692.5,408-906,371-970,407.5,906.5,499.0,599.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_37b5d652182d,Krum,hierarchical_trust_v2,664,495.0,298-810,243-852,297.5,810.0,512.5,608.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b44ec7ea5854,Mikhail Skobelev,hierarchical_trust_v2,665,551.0,235-911,160-967,234.8,911.4,676.6,807.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6329ff2e832b,Kilij Arslan I,hierarchical_trust_v2,666,579.0,332-923,234-968,331.9,923.2,591.3,733.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bdc7904f773c,Louis Marie de Lescure,hierarchical_trust_v2,667,695.5,448-965,387-993,447.9,965.0,517.1,606.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.067684,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_34d04d990889,Manuel Bulnes,hierarchical_trust_v2,668,704.0,369-945,295-992,369.3,944.6,575.3,696.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f416e30656c5,"Albrecht, Duke of Württemberg",hierarchical_trust_v2,669,733.5,462-983,426-1008,462.5,983.2,520.7,582.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.31176,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_506cc183b9ef,Prokop the Great,hierarchical_trust_v2,670,620.0,273-923,215-982,273.4,923.4,650.0,767.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fc26f23aba57,Georg von der Marwitz,hierarchical_trust_v2,671,568.0,401-830,350-890,401.0,829.6,428.6,539.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_aa63e43be0bc,Traugott Herr,hierarchical_trust_v2,672,732.0,528-958,483-1015,528.0,957.7,429.7,531.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.214601,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cd7467205fe0,Pedro de Zubiaur,hierarchical_trust_v2,673,523.0,267-888,200-963,266.9,888.3,621.4,763.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9b76298bbb2c,"John, King of England",hierarchical_trust_v2,674,656.0,329-902,275-962,329.2,902.4,573.2,687.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.059273,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d6079996616b,Nikolay Raevsky,hierarchical_trust_v2,675,716.0,499-963,453-1000,499.0,962.8,463.8,546.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.039473,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2f0a139e0792,Osama bin Laden,hierarchical_trust_v2,676,857.5,612-991,564-1024,611.8,991.3,379.5,460.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d90e47928466,Nathaniel P. Banks,hierarchical_trust_v2,677,712.5,480-917,437-929,479.8,917.1,437.3,492.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c018a559ed0c,Hoàng Văn Thái,hierarchical_trust_v2,678,714.0,474-904,418-926,474.2,904.0,429.8,508.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.327887,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_04bd989f636f,Sō Yoshitoshi,hierarchical_trust_v2,679,554.0,271-873,213-948,270.7,873.0,602.3,735.35,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_48b11d7a06fa,Peter Graf von der Pahlen,hierarchical_trust_v2,680,532.0,276-898,237-1007,276.0,898.0,622.0,770.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68a14c23e5a9,"Sigismund, Holy Roman Emperor",hierarchical_trust_v2,681,585.5,397-885,362-957,396.8,884.9,488.1,595.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_51b4b49f89c6,Philip VI of France,hierarchical_trust_v2,682,669.0,372-982,320-1033,371.8,982.2,610.4,712.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.241013,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4ab2e1be17ef,Walter von Reichenau,hierarchical_trust_v2,683,640.0,390-920,326-974,389.8,920.0,530.2,648.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6d7007174b08,Daulat Rao Sindhia,hierarchical_trust_v2,684,705.5,530-967,492-1008,530.0,967.4,437.4,516.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.030418,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b22c9a252012,Minamoto no Yoshinaka,hierarchical_trust_v2,685,736.5,381-970,314-1002,381.4,970.1,588.7,688.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dae3e970507b,Arthur Harris,hierarchical_trust_v2,686,677.0,349-966,278-997,348.7,965.7,617.0,718.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.241389,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b629dbab23fa,John,hierarchical_trust_v2,687,444.0,228-861,194-939,227.6,861.0,633.4,745.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_05f0b740c0d2,Hermann Göring,hierarchical_trust_v2,688,764.5,494-1014,460-1023,493.9,1014.0,520.1,563.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.218494,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_43f58b00ce2c,Francisco Franco,hierarchical_trust_v2,689,639.0,335-923,315-991,334.8,923.2,588.4,676.6,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ad47744c96f2,Juan de Lángara,hierarchical_trust_v2,690,700.5,362-966,277-1003,362.5,966.2,603.7,725.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.127273,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a9e9013a7fd5,Louis-Joseph de Montcalm,hierarchical_trust_v2,691,557.0,258-906,200-966,258.4,905.6,647.2,766.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.081139,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d7271bd54081,Louis Franchet d'Espèrey,hierarchical_trust_v2,692,698.0,395-976,367-1012,395.2,976.4,581.2,644.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.387425,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d8e693da3eb6,François Étienne de Kellermann,hierarchical_trust_v2,693,482.0,231-925,190-978,231.0,925.2,694.2,788.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5c73e56b914b,Xu Huang,hierarchical_trust_v2,694,645.5,363-932,284-993,362.8,932.3,569.5,708.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_090f34181da6,Kazimierz Jan Sapieha,hierarchical_trust_v2,695,657.0,351-912,291-980,351.0,912.2,561.2,688.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.033501,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e91bd76a2779,François Joseph Paul de Grasse,hierarchical_trust_v2,696,496.5,206-845,157-954,206.4,844.7,638.3,797.3,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
