analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_2f0a139e0792,Osama bin Laden,hierarchical_trust_v2,676,727.0,469-935,433-949,468.9,935.1,466.2,515.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d90e47928466,Nathaniel P. Banks,hierarchical_trust_v2,677,691.0,446-902,405-949,445.8,901.7,455.9,544.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c018a559ed0c,Hoàng Văn Thái,hierarchical_trust_v2,678,578.0,370-770,319-805,369.8,770.1,400.3,486.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.327887,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_04bd989f636f,Sō Yoshitoshi,hierarchical_trust_v2,679,650.5,354-904,262-939,354.0,904.1,550.1,677.1,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_48b11d7a06fa,Peter Graf von der Pahlen,hierarchical_trust_v2,680,622.0,348-894,304-985,348.3,894.3,546.0,681.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68a14c23e5a9,"Sigismund, Holy Roman Emperor",hierarchical_trust_v2,681,670.0,526-900,501-944,526.2,900.5,374.3,443.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_51b4b49f89c6,Philip VI of France,hierarchical_trust_v2,682,654.0,352-923,292-1008,352.4,923.2,570.8,716.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.241013,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4ab2e1be17ef,Walter von Reichenau,hierarchical_trust_v2,683,681.5,377-935,325-990,376.9,935.2,558.3,665.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6d7007174b08,Daulat Rao Sindhia,hierarchical_trust_v2,684,711.0,544-951,510-986,544.0,951.0,407.0,475.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.030418,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b22c9a252012,Minamoto no Yoshinaka,hierarchical_trust_v2,685,681.0,358-963,298-1002,357.6,963.1,605.5,704.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dae3e970507b,Arthur Harris,hierarchical_trust_v2,686,648.5,377-929,284-962,377.0,928.6,551.6,678.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.241389,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b629dbab23fa,John,hierarchical_trust_v2,687,584.0,330-879,278-916,329.8,879.2,549.4,637.6,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_05f0b740c0d2,Hermann Göring,hierarchical_trust_v2,688,709.0,447-959,399-1002,447.0,959.2,512.2,603.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.218494,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_43f58b00ce2c,Francisco Franco,hierarchical_trust_v2,689,691.0,345-916,288-982,345.2,915.6,570.4,694.3,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ad47744c96f2,Juan de Lángara,hierarchical_trust_v2,690,643.5,324-897,241-938,324.2,897.3,573.1,696.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.127273,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a9e9013a7fd5,Louis-Joseph de Montcalm,hierarchical_trust_v2,691,669.0,339-977,255-1021,339.0,977.0,638.0,766.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.081139,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d7271bd54081,Louis Franchet d'Espèrey,hierarchical_trust_v2,692,650.0,370-944,304-976,369.8,944.0,574.2,672.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.387425,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d8e693da3eb6,François Étienne de Kellermann,hierarchical_trust_v2,693,639.0,363-907,307-975,362.6,907.2,544.6,668.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5c73e56b914b,Xu Huang,hierarchical_trust_v2,694,615.0,370-875,270-889,369.5,875.3,505.8,618.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_090f34181da6,Kazimierz Jan Sapieha,hierarchical_trust_v2,695,680.0,384-921,298-952,384.0,921.0,537.0,653.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.033501,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e91bd76a2779,François Joseph Paul de Grasse,hierarchical_trust_v2,696,665.5,331-939,265-1004,331.1,939.3,608.2,738.6,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_de54e69c4671,Trajan,hierarchical_trust_v2,697,639.5,347-943,294-984,346.7,942.8,596.1,690.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.166085,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4d7b7d5a7df9,Liao Yaoxiang,hierarchical_trust_v2,698,662.0,386-932,318-960,386.0,931.9,545.9,642.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2ce8d0c243d2,Thrasybulus,hierarchical_trust_v2,699,671.0,395-899,318-982,395.4,899.2,503.8,663.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68581ed5dc6e,Mór Perczel,hierarchical_trust_v2,700,689.0,408-964,342-1004,408.5,963.6,555.1,662.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2bf09702fdad,Alfonso d'Avalos,hierarchical_trust_v2,701,677.5,409-903,346-953,408.9,903.4,494.5,607.05,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5dc83e45427f,Georg Andreas von Rosen,hierarchical_trust_v2,702,618.5,276-909,221-943,276.4,908.9,632.5,722.75,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.065702,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_15e60cf908d2,Pavlos Kountouriotis,hierarchical_trust_v2,703,604.5,343-928,289-988,343.4,928.0,584.6,699.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.021387,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1c6ca2d9c98c,Ottavio Piccolomini,hierarchical_trust_v2,704,673.5,324-958,271-1024,323.5,957.9,634.4,752.5,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7e7251cba082,Magnus Stenbock,hierarchical_trust_v2,705,639.0,366-963,296-1013,366.0,962.6,596.6,717.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.028798,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d7dae948d39e,Yazid ibn Abi Sufyan,hierarchical_trust_v2,706,637.0,357-856,324-912,356.6,855.6,499.0,588.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3457532299cd,Baba Nobuharu,hierarchical_trust_v2,707,674.0,326-920,256-959,325.8,919.8,594.0,702.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ca98f5269938,William Henry Harrison,hierarchical_trust_v2,708,632.0,388-902,315-977,387.8,902.2,514.4,661.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e73468dedb21,Wazir Khan,hierarchical_trust_v2,709,687.5,499-929,440-980,498.6,929.1,430.5,540.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bb04947aec7e,Evert Horn,hierarchical_trust_v2,710,640.0,327-934,275-981,327.0,934.4,607.4,706.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1553d0206d01,Louis II de la Trémoille,hierarchical_trust_v2,711,618.0,386-877,337-935,385.5,876.8,491.3,598.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a29e9600c76d,Philip Sheridan,hierarchical_trust_v2,712,680.0,461-953,409-1001,460.8,953.0,492.2,592.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2c42f5bf7f12,Katō Yoshiaki,hierarchical_trust_v2,713,667.0,435-929,376-949,434.7,929.0,494.3,572.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c9afea1f1e26,Samuel D. Sturgis,hierarchical_trust_v2,714,648.5,426-934,376-964,425.9,934.1,508.2,588.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.040419,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_41132d10dbaa,Nicholas I of Russia,hierarchical_trust_v2,715,688.0,422-954,368-967,422.4,954.2,531.8,599.5,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.144685,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_13bc633cf5db,Chief Joseph,hierarchical_trust_v2,716,692.0,375-975,334-1026,375.3,975.0,599.7,692.35,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.058715,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_31223ec6c4b9,Charles XI of Sweden,hierarchical_trust_v2,717,655.0,384-944,335-993,383.8,944.4,560.6,658.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.010864,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6827330bcde9,Bhim Chand,hierarchical_trust_v2,718,668.0,409-923,328-995,408.9,923.2,514.3,667.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_56d0b740a762,Sigismund III Vasa,hierarchical_trust_v2,719,598.0,320-882,247-928,319.9,882.3,562.4,681.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8a3b2655a31c,Matthew C. Perry,hierarchical_trust_v2,720,687.0,392-944,326-980,392.2,944.0,551.8,654.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5db4f526e9b4,Shibata Katsuie,hierarchical_trust_v2,721,712.5,546-903,527-941,545.7,903.3,357.6,414.15,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dd4eeaf6563c,Jalal al-Din Mangburni,hierarchical_trust_v2,722,734.0,441-969,365-983,440.8,969.4,528.6,618.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.041162,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_412ba784bb7b,Joseph Brant,hierarchical_trust_v2,723,698.5,405-936,326-966,404.7,936.0,531.3,640.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c1b4b701490c,Fukushima Masanori,hierarchical_trust_v2,724,662.0,379-921,300-958,379.0,920.7,541.7,658.5,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4b67fd644eff,Peter Karl Ott von Bátorkéz,hierarchical_trust_v2,725,705.0,477-907,409-949,476.6,907.0,430.4,539.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_644ee6c4b401,Chu Huy Mân,hierarchical_trust_v2,726,705.0,419-935,298-981,419.0,935.4,516.4,682.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3c681931f4bc,Dagobert Sigmund von Wurmser,hierarchical_trust_v2,727,697.5,498-939,437-1021,497.9,939.0,441.1,584.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7993ea476f40,François Certain de Canrobert,hierarchical_trust_v2,728,662.0,410-862,360-897,410.5,862.0,451.5,536.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d6b39fb3c159,Fabian Gottlieb von der Osten-Sacken,hierarchical_trust_v2,729,691.5,514-942,460-965,514.0,942.2,428.2,505.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e86a04452cd3,Noor Wali Mehsud,hierarchical_trust_v2,730,660.5,369-872,318-916,369.4,872.4,503.0,598.7,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.71584,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_223e1cb700b6,Eumenes,hierarchical_trust_v2,731,609.0,346-934,253-974,346.4,934.0,587.6,721.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.032297,5,0.975,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d0c8c40b2e66,Khan Temir,hierarchical_trust_v2,732,701.0,502-902,384-925,502.0,901.5,399.5,540.5,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,3,0.98,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_57cc4bc9990d,James G. Blunt,hierarchical_trust_v2,733,691.5,491-937,436-1002,491.2,936.7,445.5,566.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_156733eee183,Ma Zhongying,hierarchical_trust_v2,734,691.0,455-947,423-995,455.4,947.4,492.0,572.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.244369,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_09eae876d042,"Albert VII, Archduke of Austria",hierarchical_trust_v2,735,710.0,409-956,327-993,408.8,956.4,547.6,666.45,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f346beb4c2a3,Lee Kwon Mu,hierarchical_trust_v2,736,672.0,365-924,258-971,365.2,923.6,558.4,712.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.145863,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cdf75d1ec4a9,François Anthoine,hierarchical_trust_v2,737,736.5,495-983,448-1017,494.6,983.4,488.8,569.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_017a8f227fb5,Dmitry Lelyushenko,hierarchical_trust_v2,738,676.0,390-944,353-974,390.5,943.9,553.4,621.1,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.709816,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
